2021-06-16T17:06:58.470Z [AUDIT] Token created by 'jffe@000': tokenId='0632907c-e4ca-4564-8650-3c7aebebe78d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623863818470, refreshable=false
2021-06-16T17:06:58.472Z [AUDIT] Token created by 'jffe@000': tokenId='fbd89e48-77bc-450b-8073-61813ebdfaaf', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623863818472, refreshable=false
2021-06-16T17:11:54.517Z [AUDIT] Token created by 'jffe@000': tokenId='2c19da62-0542-4a39-9467-c6d2fc6fa3b5', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623864114517, refreshable=false
2021-06-16T17:16:58.538Z [AUDIT] Token created by 'jffe@000': tokenId='913d3d50-1790-4437-9df0-7cddf8e77dcb', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623864418538, refreshable=false
2021-06-16T17:16:58.538Z [AUDIT] Token created by 'jffe@000': tokenId='66e40d3e-4fc7-4ac4-94ef-6c49e7c1f213', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623864418538, refreshable=false
2021-06-16T17:16:58.539Z [AUDIT] Token created by 'jffe@000': tokenId='3b7cc72f-1798-43ec-b7be-8f303000002d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623864418538, refreshable=false
2021-06-16T17:21:54.206Z [AUDIT] Token created by 'jffe@000': tokenId='95c8f679-a27d-4bc4-9077-9b95e41fc9f7', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623864714205, refreshable=false
2021-06-16T17:22:54.352Z [AUDIT] Token created by 'jffe@000': tokenId='22b20395-54b8-493b-a6d0-5a407e85b385', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623865974349, refreshable=true
2021-06-16T17:22:54.412Z [AUDIT] Token created by 'jffe@000': tokenId='5a975047-68df-4617-b244-9acc06bba813', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623864774412, refreshable=false
2021-06-16T17:26:58.650Z [AUDIT] Token created by 'jffe@000': tokenId='5dc87702-4d2a-4e4b-af97-c609b475289e', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623865018650, refreshable=false
2021-06-16T17:26:58.650Z [AUDIT] Token created by 'jffe@000': tokenId='618f29bf-c758-4834-b662-e839b57b21ed', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623865018650, refreshable=false
2021-06-16T17:26:58.654Z [AUDIT] Token created by 'jffe@000': tokenId='bcd62305-0ec3-40a2-a1d6-7ec5d7399734', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623865018654, refreshable=false
2021-06-16T17:32:54.323Z [AUDIT] Token created by 'jffe@000': tokenId='09a3e0c1-c760-4db6-a245-db1e6cd53717', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623865374322, refreshable=false
2021-06-16T17:36:58.732Z [AUDIT] Token created by 'jffe@000': tokenId='eee60366-29b5-4939-83d1-adcbb9b7def6', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623865618732, refreshable=false
2021-06-16T17:36:58.733Z [AUDIT] Token created by 'jffe@000': tokenId='2b8ede31-2d87-4372-ae5b-5f4860264ac1', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623865618733, refreshable=false
2021-06-16T17:36:58.733Z [AUDIT] Token created by 'jffe@000': tokenId='9e5ee0ed-c6bd-40a7-b34f-020f1d9def7d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623865618733, refreshable=false
2021-06-16T17:42:54.252Z [AUDIT] Token created by 'jffe@000': tokenId='cac3e092-f84e-4bf4-bd94-46105611872c', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623865974251, refreshable=false
2021-06-16T17:46:58.833Z [AUDIT] Token created by 'jffe@000': tokenId='ed596d3b-0528-4887-ba7a-6f5ca25a07ab', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623866218832, refreshable=false
2021-06-16T17:46:58.834Z [AUDIT] Token created by 'jffe@000': tokenId='18e0cfee-5f09-4e6d-9e6a-f1adca081ac3', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623866218834, refreshable=false
2021-06-16T17:46:58.834Z [AUDIT] Token created by 'jffe@000': tokenId='e1c4a523-2e38-4d66-a653-4062bb3dac47', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623866218834, refreshable=false
2021-06-16T17:52:54.204Z [AUDIT] Token created by 'jffe@000': tokenId='d95d4b20-9e2f-41fb-8f30-1ed21e199884', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623866574203, refreshable=false
2021-06-16T17:53:54.397Z [AUDIT] Token created by 'jffe@000': tokenId='e23cf979-e290-4930-8f42-6e8acfce0fc5', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623867834393, refreshable=true
2021-06-16T17:53:54.501Z [AUDIT] Token created by 'jffe@000': tokenId='3b88e630-0b70-4017-a16a-8e01fd7bbae5', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623866634501, refreshable=false
2021-06-16T17:56:58.942Z [AUDIT] Token created by 'jffe@000': tokenId='3c35c999-197c-4372-91fb-954cb35d05f4', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623866818942, refreshable=false
2021-06-16T17:56:58.942Z [AUDIT] Token created by 'jffe@000': tokenId='438a6c79-e7a5-4ae1-889e-d128409a3596', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623866818942, refreshable=false
2021-06-16T17:56:58.944Z [AUDIT] Token created by 'jffe@000': tokenId='494f3b17-344a-4a14-8e4c-2a3ec799556f', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623866818944, refreshable=false
2021-06-16T18:03:54.485Z [AUDIT] Token created by 'jffe@000': tokenId='2f959872-c4c4-4e72-a04d-a6efa6d78a1f', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623867234482, refreshable=false
2021-06-16T18:06:58.996Z [AUDIT] Token created by 'jffe@000': tokenId='a2d7a238-aa7f-4df2-bf78-94b45ae33da9', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623867418996, refreshable=false
2021-06-16T18:06:58.996Z [AUDIT] Token created by 'jffe@000': tokenId='f859f1ae-2035-4ad7-a906-21c1715e81b4', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623867418995, refreshable=false
2021-06-16T18:06:58.997Z [AUDIT] Token created by 'jffe@000': tokenId='143a12c9-7564-4385-88fc-0d6964dc5b0b', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623867418997, refreshable=false
2021-06-16T18:13:54.317Z [AUDIT] Token created by 'jffe@000': tokenId='a2f88548-92db-4c72-867e-af3091791065', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623867834317, refreshable=false
2021-06-16T18:16:59.088Z [AUDIT] Token created by 'jffe@000': tokenId='432f9807-d6a7-4689-9382-3fa4ab51d9cd', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623868019087, refreshable=false
2021-06-16T18:16:59.088Z [AUDIT] Token created by 'jffe@000': tokenId='24f7f630-5f49-4005-b2a0-b2d14793f81a', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623868019088, refreshable=false
2021-06-16T18:16:59.089Z [AUDIT] Token created by 'jffe@000': tokenId='5fb620e5-fbc7-4a6f-b1ea-e36d22a7b8a5', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623868019089, refreshable=false
2021-06-16T18:23:54.268Z [AUDIT] Token created by 'jffe@000': tokenId='773bcda4-e2cc-44b4-b489-4ffdfec4b835', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623868434267, refreshable=false
2021-06-16T18:24:54.438Z [AUDIT] Token created by 'jffe@000': tokenId='f7d91c9f-f357-4733-b43d-9f22a2df2c5a', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623869694435, refreshable=true
2021-06-16T18:25:54.251Z [AUDIT] Token created by 'jffe@000': tokenId='d17f7e64-8330-46aa-825b-1dc5bacc5e54', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623868554251, refreshable=false
2021-06-16T18:26:59.117Z [AUDIT] Token created by 'jffe@000': tokenId='a3f59d8f-c8ad-44a3-98a3-4da9b3e4d669', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623868619117, refreshable=false
2021-06-16T18:26:59.121Z [AUDIT] Token created by 'jffe@000': tokenId='3e644b6f-0663-4cba-8a7f-f3e1cabe3fda', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623868619121, refreshable=false
2021-06-16T18:26:59.121Z [AUDIT] Token created by 'jffe@000': tokenId='b48265b5-a4e2-4828-8efb-6bd9ac715427', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623868619121, refreshable=false
2021-06-17T07:15:20.567Z [AUDIT] Token created by 'jffe@000': tokenId='9b07c749-7c5d-45bf-8494-f41cd6c48838', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623914720567, refreshable=false
2021-06-17T07:15:20.567Z [AUDIT] Token created by 'jffe@000': tokenId='45e531de-f398-4ed4-b981-0c9b963c4f57', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623914720567, refreshable=false
2021-06-17T07:15:20.569Z [AUDIT] Token created by 'jffe@000': tokenId='0d7597f7-0f9c-4904-a729-ab16c2a8cfe7', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623914720569, refreshable=false
2021-06-17T07:16:45.307Z [AUDIT] Token created by 'jffe@000': tokenId='20f7d199-9ef9-4c49-84fc-669d6e3d02cd', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1623914805307, refreshable=false
2021-06-17T07:16:45.323Z [AUDIT] Token created by 'jffe@000': tokenId='3ea2d569-85fd-4f93-8b61-0a11accf8723', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1623914805323, refreshable=false
2021-06-17T07:16:45.346Z [AUDIT] Token created by 'jffe@000': tokenId='795243b4-343a-4506-affb-aebfd42cc89d', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1623914805345, refreshable=false
2021-06-17T07:25:21.328Z [AUDIT] Token created by 'jffe@000': tokenId='7a421a52-f9f1-458f-a08d-ef500bd1285e', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623915321327, refreshable=false
2021-06-17T07:25:21.328Z [AUDIT] Token created by 'jffe@000': tokenId='6951a369-f75f-4a4d-bbf7-34b9a05e9328', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623915321328, refreshable=false
2021-06-17T07:25:21.329Z [AUDIT] Token created by 'jffe@000': tokenId='8d15b602-4a77-40f4-a8b9-8659c0e3e3b8', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623915321328, refreshable=false
2021-06-17T07:35:21.521Z [AUDIT] Token created by 'jffe@000': tokenId='7075272f-e425-46a9-8193-59dbc5e00280', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623915921521, refreshable=false
2021-06-17T07:35:21.523Z [AUDIT] Token created by 'jffe@000': tokenId='2cea914f-6d33-4f12-acce-c936eab0136f', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623915921522, refreshable=false
2021-06-17T07:35:21.523Z [AUDIT] Token created by 'jffe@000': tokenId='43706c07-5141-44da-b101-cf374f24c665', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623915921523, refreshable=false
2021-06-17T07:45:21.650Z [AUDIT] Token created by 'jffe@000': tokenId='d46f24ec-3604-4063-b55a-df53bf6cc7e9', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623916521650, refreshable=false
2021-06-17T07:45:21.650Z [AUDIT] Token created by 'jffe@000': tokenId='9d7cddb9-d1b8-4e9e-95f3-5c3a77b9607b', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623916521650, refreshable=false
2021-06-17T07:45:21.653Z [AUDIT] Token created by 'jffe@000': tokenId='558ebe52-8e65-4db4-a047-389618b5d034', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623916521653, refreshable=false
2021-06-17T07:55:21.745Z [AUDIT] Token created by 'jffe@000': tokenId='8e1f7577-d5d4-4e27-9908-364821187ebc', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623917121745, refreshable=false
2021-06-17T07:55:21.748Z [AUDIT] Token created by 'jffe@000': tokenId='3560fa87-68ff-443d-8af4-1c5d39b8f8be', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623917121748, refreshable=false
2021-06-17T07:55:21.753Z [AUDIT] Token created by 'jffe@000': tokenId='885b152d-0c2b-4e5e-9da4-b68acb24c0c8', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623917121753, refreshable=false
2021-06-17T08:05:21.870Z [AUDIT] Token created by 'jffe@000': tokenId='aea7077d-45f3-41e0-8d92-b944c909adb0', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623917721870, refreshable=false
2021-06-17T08:05:21.872Z [AUDIT] Token created by 'jffe@000': tokenId='0f0dd6a5-3ea4-4298-ae59-8081208c988a', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623917721872, refreshable=false
2021-06-17T08:05:21.872Z [AUDIT] Token created by 'jffe@000': tokenId='975a7761-4f38-44a3-aef6-4e7ed50afbf0', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623917721872, refreshable=false
2021-06-17T08:15:21.977Z [AUDIT] Token created by 'jffe@000': tokenId='d6e3f60a-2713-468a-9c5c-64a44581b38c', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623918321977, refreshable=false
2021-06-17T08:15:21.978Z [AUDIT] Token created by 'jffe@000': tokenId='e8efe57e-bafb-42ff-82c5-b95d08116189', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623918321978, refreshable=false
2021-06-17T08:15:21.989Z [AUDIT] Token created by 'jffe@000': tokenId='b73b800e-c937-4271-87e6-753eac2cb475', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623918321986, refreshable=false
2021-06-17T08:25:22.141Z [AUDIT] Token created by 'jffe@000': tokenId='93c08166-7fb3-408a-ab2e-d51550ddf498', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623918922141, refreshable=false
2021-06-17T08:25:22.141Z [AUDIT] Token created by 'jffe@000': tokenId='c9ad86b6-03ca-47de-8d35-24ce4a3f4df0', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623918922141, refreshable=false
2021-06-17T08:25:22.145Z [AUDIT] Token created by 'jffe@000': tokenId='c0e6d059-4f4c-44b3-841f-4f427f8e2ab6', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623918922144, refreshable=false
2021-06-17T08:35:22.376Z [AUDIT] Token created by 'jffe@000': tokenId='8b46936a-5ee0-4293-8c67-eca1f4214c19', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623919522376, refreshable=false
2021-06-17T08:35:22.377Z [AUDIT] Token created by 'jffe@000': tokenId='a64fdf54-f0eb-4ed3-a381-9ce2baa8cfb9', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623919522376, refreshable=false
2021-06-17T08:35:22.377Z [AUDIT] Token created by 'jffe@000': tokenId='df272a1b-db90-48e8-ae62-02ce91631ade', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623919522377, refreshable=false
2021-06-17T08:45:22.472Z [AUDIT] Token created by 'jffe@000': tokenId='32796679-a22b-48ae-9e01-86f80e1093b1', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623920122471, refreshable=false
2021-06-17T08:45:22.472Z [AUDIT] Token created by 'jffe@000': tokenId='7fee05e6-3af9-4fc0-b01a-7a88e973ed06', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623920122472, refreshable=false
2021-06-17T08:45:22.473Z [AUDIT] Token created by 'jffe@000': tokenId='637772d7-18b0-4e44-b0d4-c713832ff181', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623920122472, refreshable=false
2021-06-17T08:55:22.507Z [AUDIT] Token created by 'jffe@000': tokenId='640309dc-561d-4db2-877a-a0ec374488a6', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623920722506, refreshable=false
2021-06-17T08:55:22.507Z [AUDIT] Token created by 'jffe@000': tokenId='2b729d4b-c486-400a-8594-539717aef410', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623920722507, refreshable=false
2021-06-17T08:55:22.514Z [AUDIT] Token created by 'jffe@000': tokenId='b5164f81-052b-40de-b3c4-fa76b0893016', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623920722514, refreshable=false
2021-06-17T09:05:22.572Z [AUDIT] Token created by 'jffe@000': tokenId='0e84242a-f426-470b-a638-7ea0f9cf7efc', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623921322572, refreshable=false
2021-06-17T09:05:22.572Z [AUDIT] Token created by 'jffe@000': tokenId='b158cc23-1f16-435e-979d-fddf0eb17158', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623921322572, refreshable=false
2021-06-17T09:05:22.584Z [AUDIT] Token created by 'jffe@000': tokenId='203c5249-2a7b-416b-9f5b-c96df0baac81', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623921322584, refreshable=false
2021-06-17T09:07:42.355Z [AUDIT] Token created by 'jfevt@01f8a13cva1n5q1j55m00w13rw': tokenId='a94266b2-8fa3-43fc-8a80-97e3b98aa57b', issuer='jfevt@01f8a13cva1n5q1j55m00w13rw', subject='jfevt@01f8a13cva1n5q1j55m00w13rw', expiry=1624007262351, refreshable=true
2021-06-17T09:07:42.367Z [AUDIT] Token created by 'jfevt@01f8a13cva1n5q1j55m00w13rw': tokenId='b47d1976-5611-45c7-a913-1861911db859', issuer='jfevt@01f8a13cva1n5q1j55m00w13rw', subject='jfevt@01f8a13cva1n5q1j55m00w13rw', expiry=1624007262361, refreshable=true
2021-06-17T09:15:22.631Z [AUDIT] Token created by 'jffe@000': tokenId='c7ab94df-1a4c-4935-9dfb-eedabc8cfccf', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623921922630, refreshable=false
2021-06-17T09:15:22.634Z [AUDIT] Token created by 'jffe@000': tokenId='f0daed50-a6d6-4d52-8a3e-b868235dc304', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623921922634, refreshable=false
2021-06-17T09:15:22.635Z [AUDIT] Token created by 'jffe@000': tokenId='647e9ce8-9ba8-49f9-a0c3-08aced8cf178', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623921922634, refreshable=false
2021-06-17T09:25:23.229Z [AUDIT] Token created by 'jffe@000': tokenId='4590c3bc-ea08-4ad2-87cd-c691c2d9f36a', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623922523229, refreshable=false
2021-06-17T09:25:23.233Z [AUDIT] Token created by 'jffe@000': tokenId='45592a30-1585-4006-863a-0adf4618efe3', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623922523232, refreshable=false
2021-06-17T09:25:23.234Z [AUDIT] Token created by 'jffe@000': tokenId='d7a33835-a8c5-41d2-83d3-e62a12ec318b', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623922523234, refreshable=false
2021-06-17T09:35:23.334Z [AUDIT] Token created by 'jffe@000': tokenId='3c3cfcdc-4663-4b22-bb88-6958549316cd', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623923123334, refreshable=false
2021-06-17T09:35:23.336Z [AUDIT] Token created by 'jffe@000': tokenId='2c4cd3cf-b49b-4059-852a-631ef4af7c17', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623923123336, refreshable=false
2021-06-17T09:35:23.346Z [AUDIT] Token created by 'jffe@000': tokenId='256b97b5-2824-43f6-bff9-f69f0ad14c11', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623923123346, refreshable=false
2021-06-17T09:45:23.424Z [AUDIT] Token created by 'jffe@000': tokenId='72f2f0c2-e625-4b0e-8c30-2a88b8b0aba9', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623923723424, refreshable=false
2021-06-17T09:45:23.425Z [AUDIT] Token created by 'jffe@000': tokenId='f3fc300f-367a-4c99-bedc-a55c1ee5418b', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623923723425, refreshable=false
2021-06-17T09:45:23.425Z [AUDIT] Token created by 'jffe@000': tokenId='6d6acfa5-d703-4f3f-b2ed-b86f8fede57f', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623923723425, refreshable=false
2021-06-17T09:55:23.552Z [AUDIT] Token created by 'jffe@000': tokenId='fad96db8-1513-4b08-9d0c-aa62a9951256', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623924323552, refreshable=false
2021-06-17T09:55:23.558Z [AUDIT] Token created by 'jffe@000': tokenId='cbf488af-80e0-4538-86ba-a6bbf3aa974a', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623924323558, refreshable=false
2021-06-17T09:55:23.561Z [AUDIT] Token created by 'jffe@000': tokenId='669c8d03-b793-4395-ae63-01f583551c90', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623924323561, refreshable=false
2021-06-17T10:05:23.642Z [AUDIT] Token created by 'jffe@000': tokenId='4fdcd1f9-355b-4318-be41-6d9b0d5fdfe6', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623924923642, refreshable=false
2021-06-17T10:05:23.642Z [AUDIT] Token created by 'jffe@000': tokenId='1922491e-bde3-4623-8833-d7d071b00068', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623924923642, refreshable=false
2021-06-17T10:05:23.642Z [AUDIT] Token created by 'jffe@000': tokenId='e5db9488-cdde-4191-ad1b-fc40de2d7bab', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623924923642, refreshable=false
2021-06-17T10:15:23.716Z [AUDIT] Token created by 'jffe@000': tokenId='4acde3b6-52fa-4ef8-ba5b-9245d7855ca3', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623925523716, refreshable=false
2021-06-17T10:15:23.725Z [AUDIT] Token created by 'jffe@000': tokenId='54c37cc5-be20-4094-9ea9-c52551a984df', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623925523725, refreshable=false
2021-06-17T10:15:23.730Z [AUDIT] Token created by 'jffe@000': tokenId='4c3b592e-9e73-4fbc-a74d-5dac2757864d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623925523729, refreshable=false
2021-06-17T10:25:23.763Z [AUDIT] Token created by 'jffe@000': tokenId='28d4b187-112d-4c1f-9596-03b63664f417', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623926123763, refreshable=false
2021-06-17T10:25:23.767Z [AUDIT] Token created by 'jffe@000': tokenId='2e108c09-ae7a-4d07-a89f-f3d2bb26e4db', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623926123766, refreshable=false
2021-06-17T10:25:23.775Z [AUDIT] Token created by 'jffe@000': tokenId='42c1e8b1-4fa1-451d-b765-0a4eb3d181e1', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623926123774, refreshable=false
2021-06-17T10:35:23.828Z [AUDIT] Token created by 'jffe@000': tokenId='58cd88ca-78c7-4754-81d3-c743d02bd734', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623926723828, refreshable=false
2021-06-17T10:35:23.828Z [AUDIT] Token created by 'jffe@000': tokenId='5d0eb81e-14b1-4e8b-a3e4-1239c9fc9197', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623926723828, refreshable=false
2021-06-17T10:35:23.833Z [AUDIT] Token created by 'jffe@000': tokenId='90825c4d-62cc-4315-91c7-1aa2b62dff37', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623926723832, refreshable=false
2021-06-17T10:45:23.891Z [AUDIT] Token created by 'jffe@000': tokenId='bef610e6-1269-4def-bc4c-0061a9223f18', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623927323890, refreshable=false
2021-06-17T10:45:23.893Z [AUDIT] Token created by 'jffe@000': tokenId='96c14e43-efc3-434e-95d2-240ab2a0a565', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623927323892, refreshable=false
2021-06-17T10:45:23.899Z [AUDIT] Token created by 'jffe@000': tokenId='0d392f74-e323-4c5a-b2ca-756fc725d0ad', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623927323898, refreshable=false
2021-06-17T10:55:23.958Z [AUDIT] Token created by 'jffe@000': tokenId='2b09ddd1-f322-4126-9c6c-7bd7a7e0e99a', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623927923958, refreshable=false
2021-06-17T10:55:23.959Z [AUDIT] Token created by 'jffe@000': tokenId='39d65982-f16f-454c-b8f1-38b59bb33dc3', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623927923959, refreshable=false
2021-06-17T10:55:23.960Z [AUDIT] Token created by 'jffe@000': tokenId='12771fa1-f0e1-46bf-b2e8-91fa79de7295', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623927923959, refreshable=false
2021-06-17T11:05:23.993Z [AUDIT] Token created by 'jffe@000': tokenId='74d8e1c9-fa0b-4e86-872f-29535452347b', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623928523992, refreshable=false
2021-06-17T11:05:23.993Z [AUDIT] Token created by 'jffe@000': tokenId='9cac774f-e6b0-46f4-9b94-8fec98242678', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623928523992, refreshable=false
2021-06-17T11:05:23.993Z [AUDIT] Token created by 'jffe@000': tokenId='6152c389-5130-4fed-a133-2d3269c25fa3', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623928523992, refreshable=false
2021-06-17T11:15:24.142Z [AUDIT] Token created by 'jffe@000': tokenId='b1241d69-537c-440d-8dc5-c3f8ee3659d3', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623929124141, refreshable=false
2021-06-17T11:15:24.142Z [AUDIT] Token created by 'jffe@000': tokenId='7b0ea31f-a448-4f72-88b4-5f88d1787d19', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623929124142, refreshable=false
2021-06-17T11:15:24.143Z [AUDIT] Token created by 'jffe@000': tokenId='a886a8a4-84c4-4a0d-a0c5-39257a14d97d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623929124142, refreshable=false
2021-06-17T11:25:24.270Z [AUDIT] Token created by 'jffe@000': tokenId='2855dd8a-7a18-4de4-9729-9bec6c79557a', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623929724270, refreshable=false
2021-06-17T11:25:24.270Z [AUDIT] Token created by 'jffe@000': tokenId='2e885ab5-fd1e-4a77-b5e4-0f48d732ef7c', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623929724270, refreshable=false
2021-06-17T11:25:24.277Z [AUDIT] Token created by 'jffe@000': tokenId='17a1b240-3d4e-4912-a4d3-f8ecf2117010', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623929724276, refreshable=false
2021-06-17T11:35:24.405Z [AUDIT] Token created by 'jffe@000': tokenId='46134987-2c8b-4a93-842d-7741871e4ee0', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623930324405, refreshable=false
2021-06-17T11:35:24.406Z [AUDIT] Token created by 'jffe@000': tokenId='553edad3-f758-4f17-9d05-ec0c7ff63c63', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623930324406, refreshable=false
